date,open,high,low,close,volume,quote_volume
2025-04-04,1816.48,1834.7,1757.52,1815.97,6221114.502,11189347191.90998
2025-04-05,1815.97,1826.63,1761.18,1805.15,2358927.115,4240858358.66691
2025-04-06,1805.14,1816.38,1535.27,1579.98,9388042.765,15611375780.35225
2025-04-07,1579.98,1638.47,1410.0,1552.44,17632071.352,26972327209.18665
2025-04-08,1552.44,1618.0,1441.62,1472.67,9197866.83,14045598156.5731
2025-04-09,1472.68,1688.0,1384.0,1668.69,16116570.623,24474452374.02393
2025-04-10,1668.7,1669.19,1470.84,1521.57,9945193.041,15502627233.05013
2025-04-11,1521.56,1590.88,1503.63,1565.96,6468082.686,10065984172.36663
2025-04-12,1565.97,1669.85,1545.06,1643.6,5604513.987,9064527082.06725
2025-04-13,1643.6,1649.2,1559.4,1596.92,6495362.492,10425865231.3282
2025-04-14,1596.93,1691.57,1594.73,1623.02,6972175.93,11461353410.02934
2025-04-15,1623.02,1660.68,1582.14,1588.0,5330097.578,8655053492.30134
2025-04-16,1588.0,1614.95,1537.56,1576.58,7222095.782,11399051627.39225
2025-04-17,1576.57,1616.81,1562.26,1582.84,4942514.542,7867233863.14387
2025-04-18,1582.84,1600.0,1572.65,1587.91,2400463.737,3807791936.43141
2025-04-19,1587.91,1632.29,1584.01,1612.44,2503971.109,4018736527.91098
2025-04-20,1612.45,1618.46,1564.69,1586.56,3100920.987,4922880313.28205
2025-04-21,1586.57,1658.0,1560.62,1578.64,7470078.354,12051145787.21652
2025-04-22,1578.63,1779.02,1535.0,1755.57,10307669.455,17105891545.17911
2025-04-23,1755.58,1838.0,1744.3,1794.46,8309523.12,14884457486.24906
2025-04-24,1794.45,1802.27,1721.22,1768.8,5247333.371,9233374360.0472
2025-04-25,1768.79,1826.91,1737.4,1783.77,5989110.176,10683768505.19271
2025-04-26,1783.76,1841.49,1777.31,1820.0,3965587.849,7150557099.82798
2025-04-27,1819.99,1857.0,1780.25,1790.21,3619555.606,6545876836.53077
2025-04-28,1790.22,1826.71,1742.15,1799.22,6352728.687,11349439257.29635
2025-04-29,1799.21,1842.82,1779.36,1796.57,5315318.445,9636124239.94526
2025-04-30,1796.57,1816.0,1730.6,1792.71,5626543.488,10019083575.07204
2025-05-01,1792.71,1872.71,1791.55,1837.19,5360708.038,9845482567.69241
2025-05-02,1837.18,1871.06,1812.0,1841.22,4329970.344,7960281598.84561
2025-05-03,1841.22,1848.0,1807.75,1832.55,2801643.56,5123783033.42071
2025-05-04,1832.55,1849.53,1801.71,1807.87,3055757.356,5590079217.0753
2025-05-05,1807.87,1832.98,1780.02,1819.43,4641355.365,8394316571.89672
2025-05-06,1819.43,1820.3,1750.0,1816.22,5344191.56,9539152683.93454
2025-05-07,1816.23,1850.0,1786.0,1810.14,5769207.963,10500877576.81347
2025-05-08,1810.13,2227.0,1807.72,2206.54,13290171.723,26775043415.66911
2025-05-09,2206.53,2490.75,2183.59,2344.3,13924417.937,32335300573.60659
2025-05-10,2344.31,2600.76,2315.09,2581.91,9337754.747,22823633374.33704
2025-05-11,2581.9,2608.0,2434.89,2513.48,7493744.561,18805426565.15567
2025-05-12,2513.48,2624.84,2406.55,2494.16,9197060.865,23177645097.88142
2025-05-13,2494.16,2738.62,2414.36,2678.59,8696179.007,22321674127.76505
2025-05-14,2678.58,2724.96,2545.0,2608.74,6914278.151,18124941984.93919
2025-05-15,2608.75,2646.1,2475.61,2547.75,8115677.622,20701781487.27752
2025-05-16,2547.76,2648.68,2527.14,2535.72,5514825.122,14259348442.34683
2025-05-17,2535.71,2537.63,2442.65,2474.09,5088864.02,12632025371.53351
2025-05-18,2474.09,2587.52,2312.62,2496.98,8079064.264,19985490224.21014
2025-05-19,2496.98,2546.97,2346.99,2526.87,8872894.591,21684230990.30493
2025-05-20,2526.87,2588.0,2438.39,2523.09,6945963.632,17457148458.04838
2025-05-21,2523.08,2615.46,2450.72,2550.26,10600046.776,26847255635.16949
2025-05-22,2550.26,2692.61,2543.37,2663.72,6985054.685,18416807932.67231
2025-05-23,2663.72,2734.3,2497.0,2525.39,9061544.83,23651003468.51325
2025-05-24,2525.38,2574.5,2511.13,2529.27,2752527.948,7010178346.24612
2025-05-25,2529.27,2553.0,2457.6,2550.03,4036746.533,10112388538.50681
2025-05-26,2550.03,2598.6,2521.29,2562.43,3750834.338,9600977643.38416
2025-05-27,2562.42,2711.8,2508.0,2659.84,6941172.913,18256630414.12917
2025-05-28,2659.83,2689.13,2606.0,2680.4,5156133.407,13632284869.34801
2025-05-29,2680.4,2788.88,2617.11,2630.3,7588357.955,20452187002.00675
